1,558.36,94.45,663.49,169.31
1,573.7,72.89,661.41,145.05
1,913.24,93.02,972.14,144.57
1,894.24,95.32,944.92,144.0
1,878.4,107.28,927.5,145.72
1,1176.01,82.17,1253.12,174.08
1,1285.84,363.23,1516.36,546.91
1,931.96,78.33,1013.32,146.01
2,558.36,94.45,663.49,169.31
2,573.7,72.89,661.41,145.05
2,913.24,93.02,972.14,144.57
2,894.24,95.32,944.92,144.0
2,878.4,107.28,927.5,145.72
2,1176.01,82.17,1253.12,174.08
2,1285.84,363.23,1516.36,546.91
2,931.96,78.33,1013.32,146.01
3,558.36,94.45,663.49,169.31
3,573.7,72.89,661.41,145.05
3,913.24,93.02,972.14,144.57
3,894.24,95.32,944.92,144.0
3,878.4,107.28,927.5,145.72
3,1176.01,82.17,1253.12,174.08
3,1285.84,363.23,1516.36,546.91
3,931.96,78.33,1013.32,146.01
4,558.36,94.45,663.49,169.31
4,573.7,72.89,661.41,145.05
4,913.24,93.02,972.14,144.57
4,894.24,95.32,944.92,144.0
4,878.4,107.28,927.5,145.72
4,1176.01,82.17,1253.12,174.08
4,1285.84,363.23,1516.36,546.91
4,931.96,78.33,1013.32,146.01
5,558.36,94.45,663.49,169.31
5,573.7,72.89,661.41,145.05
5,913.24,93.02,972.14,144.57
5,894.24,95.32,944.92,144.0
5,878.4,107.28,927.5,145.72
5,1176.01,82.17,1253.12,174.08
5,1285.84,363.23,1516.36,546.91
5,931.96,78.33,1013.32,146.01
6,558.36,94.45,663.49,169.31
6,573.7,72.89,661.41,145.05
6,913.24,93.02,972.14,144.57
6,894.24,95.32,944.92,144.0
6,878.4,107.28,927.5,145.72
6,1176.01,82.17,1253.12,174.08
6,1285.84,363.23,1516.36,546.91
6,931.96,78.33,1013.32,146.01
7,558.36,94.45,663.49,169.31
7,573.7,72.89,661.41,145.05
7,913.24,93.02,972.14,144.57
7,894.24,95.32,944.92,144.0
7,878.4,107.28,927.5,145.72
7,1176.01,82.17,1253.12,174.08
7,1285.84,363.23,1516.36,546.91
7,931.96,78.33,1013.32,146.01
8,558.36,94.45,663.49,169.31
8,573.7,72.89,661.41,145.05
8,913.24,93.02,972.14,144.57
8,894.24,95.32,944.92,144.0
8,878.4,107.28,927.5,145.72
8,1176.01,82.17,1253.12,174.08
8,1285.84,363.23,1516.36,546.91
8,931.96,78.33,1013.32,146.01
9,558.36,94.45,663.49,169.31
9,573.7,72.89,661.41,145.05
9,913.24,93.02,972.14,144.57
9,894.24,95.32,944.92,144.0
9,878.4,107.28,927.5,145.72
9,1176.01,82.17,1253.12,174.08
9,1285.84,363.23,1516.36,546.91
9,931.96,78.33,1013.32,146.01
10,558.36,94.45,663.49,169.31
10,573.7,72.89,661.41,145.05
10,913.24,93.02,972.14,144.57
10,894.24,95.32,944.92,144.0
10,878.4,107.28,927.5,145.72
10,1176.01,82.17,1253.12,174.08
10,1285.84,363.23,1516.36,546.91
10,931.96,78.33,1013.32,146.01
11,558.36,94.45,663.49,169.31
11,573.7,72.89,661.41,145.05
11,913.24,93.02,972.14,144.57
11,894.24,95.32,944.92,144.0
11,878.4,107.28,927.5,145.72
11,1176.01,82.17,1253.12,174.08
11,1285.84,363.23,1516.36,546.91
11,931.96,78.33,1013.32,146.01
12,558.36,94.45,663.49,169.31
12,573.7,72.89,661.41,145.05
12,913.24,93.02,972.14,144.57
12,894.24,95.32,944.92,144.0
12,878.4,107.28,927.5,145.72
12,1176.01,82.17,1253.12,174.08
12,1285.84,363.23,1516.36,546.91
12,931.96,78.33,1013.32,146.01
13,558.36,94.45,663.49,169.31
13,573.7,72.89,661.41,145.05
13,913.24,93.02,972.14,144.57
13,894.24,95.32,944.92,144.0
13,878.4,107.28,927.5,145.72
13,1176.01,82.17,1253.12,174.08
13,1285.84,363.23,1516.36,546.91
13,931.96,78.33,1013.32,146.01
